.8 0217.2  5686.2  
-0224.7 0416.2  8769.4  
-0240.0 0349.9  8776.4  
-0278.3 0399.6  8784.4  
-0316.5 0349.9  8791.4  
-0224.7 0416.2  8799.7  
-0393.1 0383.0  8807.4  
-0408.4 0399.6  8815.4  
-0423.8 0399.6  8823.4  
-0439.1 0366.5  8830.7  
-0347.2 0383.0  8838.4  
-0431.4 0432.8  8847.0  
-0416.1 0432.8  8855.7  
-0393.1 0466.0  8865.0  
-0423.8 0416.2  8873.3  
-0523.5 0432.8  8882.0  
-0546.5 0432.8  8890.7  
-0469.8 0466.0  8900.0  
-0569.5 0515.7  8910.3  
-0508.1 0482.5  8919.9  
-0531.2 0532.3  8930.6  
-0577.2 0482.5  8940.2  
-0631.0 0532.3  8950.9  
-0569.5 0532.3  8961.5  
-0608.0 0565.5  8972.8  
-0492.8 0565.5  8984.2  
-0477.4 0532.3  8994.8  
-0462.1 0582.0  9006.4  
-0469.8 0515.7  9016.8  
-0485.1 0582.0  9028.4  
-0385.5 0582.0  9040.0  
-0439.1 0565.5  9051.4  
-0462.1 0615.2  9063.7  
-0385.5 0515.7  9074.0  
-0431.4 0598.6  9085.9  
-0316.5 0532.3  9096.6  
-0500.5 0565.5  9107.9  
-0224.7 0598.6  9119.9  
-0347.2 0515.7  9130.2  
-0285.9 0565.5  9141.5  
-0201.8 0499.1  9151.5  
-0255.3 0532.3  9162.1  
-0155.9 0532.3  9172.8  
-0133.0 0482.5  9182.4  
-0178.8 0532.3  9193.1  
-0217.1 0466.0  9202.4  
-0224.7 0499.1  9212.4  
-0155.9 0449.4  9221.4  
-0155.9 0482.5  9231.0  
-0056.5 0515.7  9241.3  
-0079.4 0432.8  9250.0  
-0071.8 0499.1  9260.0  
0019.8  0466.0  9269.3  
0088.6  0499.1  9279.3  
0081.0  0482.5  9288.9  
0096.3  0466.0  9298.2  
0157.4  0466.0  9307.6  
0119.2  0399.6  9315.6  
0180.4  0432.8  9324.2  
0180.4  0366.5  9331.5  
0249.2  0399.6  9339.5  
0211.0  0449.4  9348.5  
0241.6  0349.9  9355.5  
0188.0  0449.4  9364.5  
0272.2  0349.9  9371.5  
0318.1  0399.6  9379.5  
0364.0  0416.2  9387.8  
0364.0  0416.2  9396.2  
0463.6  0416.2  9404.5  
0540.4  0349.9  9411.5  
0486.6  0366.5  9418.8  
0394.7  0233.8  9423.5  
0987.8  0416.2  9431.8  
0594.1  0217.2  9436.2  
0655.6  0233.8  9440.8  
0887.1  0250.4  9445.8  
0740.4  0167.4  9449.2  
0786.6  0200.6  9453.2  
0794.3  0217.2  9457.5  
0794.3  0117.7  9459.9  
0887.1  0217.2  9464.2  
0902.5  0217.2  9468.6  
0817.5  0184.0  9472.3  
0832.9  0217.2  9476.6  
0902.5  0233.8  9481.3  
1096.6  0250.4  9486.3  
1003.3  0150.9  9489.3  
1049.9  0233.8  9494.0  
0995.5  0184.0  9497.7  
1073.2  0217.2  9502.0  
1127.7  0200.6  9506.0  
1143.3  0184.0  9509.7  
1229.2  0184.0  9513.4  
1307.6  0134.3  9516.1  
1143.3  0134.3  9518.8  
1315.4  0067.9  9520.1  
1323.3  0067.9  9521.5  
1362.6  0084.5  9523.2  
1409.8  0034.8  9523.9  
1260.5  0084.5  9525.6  
1299.7  0018.2  9525.9  
1221.4  0051.4  9527.0  
1315.4  0084.5  9528.7  
1252.7  0117.7  9531.0  
1307.6  0150.9  9534.0  
1315.4  0101.1  9536.1  
1362.6  0150.9  9539.1  
1346.8  0167.4  9542.4  
1409.8  0184.0  9546.1  
1433.4  0184.0  9549.8  
1528.3  0134.3  9552.5  
1552.1  0184.0  9556.1  
1575.9  0150.9  9559.2  
1488.7  0134.3  9561.9  
1536.2  0167.4  9565.2  
1544.2  0134.3  9567.9  
1441.3  0184.0  9571.6  
1401.9  0134.3  9574.3  
1299.7  0217.2  9578.6  
1307.6  0217.2  9582.9  
1354.7  0266.9  9588.3  
1496.6  0300.1  9594.3  
1607.7  0266.9  9599.6  
1663.5  0333.3  9606.3  
1615.7  0300.1  9612.3  
1783.5  0349.9  9619.3  
1864.0  0217.2  9623.6  
1823.7  0266.9  9629.0  
1920.5  0217.2  9633.3  
1823.7  0150.9  9636.3  
1663.5  0233.8  9641.0  
1864.0  0184.0  9644.7  
1912.4  0217.2  9649.0  
1783.5  0217.2  9653.4  
1920.5  0184.0  9657.1  
1847.8  0200.6  9661.1  
1695.4  0167.4  9664.4  
1928.6  0217.2  9668.8  
1839.8  0283.5  9674.5  
1888.2  0200.6  9678.5  
1936.7  0266.9  9683.8  
1985.4  0250.4  9688.8  
1993.5  0300.1  9694.8  
2124.2  0233.8  9699.5  
2247.7  0217.2  9703.8  
2247.7  0366.5  9711.2  
2314.0  0167.4  9714.5  
2430.9  0150.9  9717.5  
2439.3  0067.9  9718.9  
2405.7  0034.8  9719.6  
2422.5  0051.4  9720.6  
2447.7  0001.6  9720.7  
2447.7  0018.2  9721.0  
2355.6  -0081.2 9719.4  
2322.3  -0048.0 9718.4  
2173.4  -0081.2 9716.8  
2272.5  0034.8  9717.5  
2447.7  0067.9  9718.9  
2523.5  0001.6  9718.9  
2736.6  0067.9  9720.3  
2506.6  -0014.9 9720.0  
2397.4  0034.8  9720.7  
2531.9  0034.8  9721.4  
2659.4  0067.9  9722.7  
2753.8  0067.9  9724.1  
2875.2  0001.6  9724.1  
2805.7  0001.6  9724.1  
2910.1  -0081.2 9722.5  
3194.0  -0014.9 9722.2  
3095.5  -0064.6 9720.9  
3167.0  -0164.1 9717.6  
2936.4  -0180.7 9714.0  
2753.8  -0230.5 9709.4  
2918.9  -0131.0 9706.8  
2971.5  -0097.8 9704.8  
2910.1  -0147.5 9701.9  
2753.8  -0097.8 9699.9  
2719.4  -0147.5 9697.0  
2616.8  -0048.0 9696.0  
2414.1  0018.2  9696.4  
2165.2  0051.4  9697.4  
2280.8  0167.4  9700.8  
2397.4  0184.0  9704.4  
2222.9  0250.4  9709.4  
2083.2  0233.8  9714.1  
2372.3  0399.6  9722.1  
2685.1  0432.8  9730.8  
2693.7  0399.6  9738.8  
3167.0  0466.0  9748.1  
3176.0  0233.8  9752.8  
3311.8  0233.8  9757.4  
3158.1  0134.3  9760.1  
2883.9  0150.9  9763.1  
2840.4  0051.4  9764.2  
2840.4  0001.6  9764.2  
2875.2  0034.8  9764.9  
2625.3  0001.6  9764.9  
2574.3  0034.8  9765.6  
2531.9  0117.7  9768.0  
2464.5  0117.7  9770.3  
2422.5  0184.0  9774.0  
2557.3  0266.9  9779.4  
2506.6  0250.4  9784.4  
2548.8  0333.3  9791.0  
2548.8  0349.9  9798.0  
2616.8  0416.2  9806.4  
2945.1  0349.9  9813.4  
2936.4  0399.6  9821.4  
3077.7  0333.3  9828.0  
3385.1  0283.5  9833.7  
3459.1  0250.4  9838.7  
3422.0  0167.4  9842.0  
3487.0  0167.4  9845.4  
3394.4  0018.2  9845.8  
3212.0  0051.4  9846.8  
3257.3  0001.6  9846.8  
3275.4  0018.2  9847.2  
3113.3  0067.9  9848.6  
3140.1  0034.8  9849.3  
3122.2  0117.7  9851.6  
3042.2  0067.9  9853.0  
3203.0  0134.3  9855.7  
3095.5  0134.3  9858.3  
3221.1  0167.4  9861.7  
3440.5  0134.3  9864.4  
3515.0  0001.6  9864.4  
3858.9  0051.4  9865.4  
4037.1  -0064.6 9864.1  
4271.9  -0114.4 9861.9  
4209.8  -0180.7 9858.2  
4251.1  -0280.2 9852.6  
4128.0  -0280.2 9847.0  
3947.4  -0379.7 9839.4  
4138.1  -0346.6 9832.5  
4158.5  -0330.0 9825.9  
3888.3  -0379.7 9818.3  
3987.1  -0363.1 9811.0  
4037.1  -0396.3 9803.1  
3829.6  -0379.7 9795.5  
3713.7  -0396.3 9787.6  
3771.4  -0379.7 9780.0  
3849.1  -0330.0 9773.4  
3800.5  -0412.9 9765.1  
3898.1  -0346.6 9758.2  
3888.3  -0379.7 9750.6  
4047.1  -0346.6 9743.7  
4067.2  -0462.6 9734.4  
4199.5  -0446.1 9725.5  
4376.8  -0462.6 9716.2  
4366.2  -0562.1 9705.0  
4494.3  -0562.1 9693.8  
4636.4  -0661.6 9680.5  
4614.3  -0694.8 9666.6  
4647.5  -0744.6 9651.7  
4366.2  -0777.7 9636.2  
4376.8  -0744.6 9621.3  
4419.3  -0827.5 9604.7  
3917.8  -0844.1 9587.9  
3800.5  -0744.6 9573.0  
3819.9  -0761.1 9557.7  
3627.9  -0694.8 9543.8  
3468.4  -0711.4 9529.6  
3571.2  -0661.6 9516.4  
3375.9  -0678.2 9502.8  
3221.1  -0628.5 9490.2  
3194.0  -0512.4 9480.0  
3385.1  -0545.6 9469.1  
3385.1  -0446.1 9460.2  
3524.3  -0512.4 9449.9  
3732.9  -0529.0 9439.3  
3675.4  -0512.4 9429.1  
3609.0  -0611.9 9416.8  
3203.0  -0611.9 9404.6  
3158.1  -0678.2 9391.0  
2633.8  -0661.6 9377.8  
2447.7  -0628.5 9365.2  
2124.2  -0479.2 9355.7  
2116.0  -0363.1 9348.4  
1944.8  -0313.4 9342.1  
1985.4  -0180.7 9338.5  
2034.2  -0147.5 9335.6  
2026.1  -0014.9 9335.3  
2075.0  0067.9  9336.6  
2083.2  0034.8  9337.3  
2050.5  0117.7  9339.7  
1864.0  0051.4  9340.7  
1855.9  0067.9  9342.1  
1807.6  0101.1  9344.1  
1536.2  0134.3  9346.8  
1528.3  0217.2  9351.1  
1346.8  0184.0  9354.8  
1237.0  0283.5  9360.5  
1073.2  0283.5  9366.1  
1049.9  0349.9  9373.1  
1034.3  0416.2  9381.5  
0894.8  0416.2  9389.8  
0871.6  0499.1  9399.8  
0701.8  0499.1  9409.7  
0778.9  0548.9  9420.7  
0809.8  0598.6  9432.7  
0748.1  0582.0  9444.3  
0840.7  0615.2  9456.6  
0686.4  0515.7  9467.0  
0686.4  0615.2  9479.3  
0871.6  0515.7  9489.6  
0663.3  0548.9  9500.6  
0540.4  0548.9  9511.5  
0241.6  0598.6  9523.5  
0740.4  0731.3  9538.1  
0609.5  0698.1  9552.1  
0763.5  0681.5  9565.7  
0740.4  0582.0  9577.4  
0310.4  0631.8  9590.0  
0540.4  0731.3  9604.6  
0671.0  0665.0  9617.9  
0724.9  0714.7  9632.2  
0632.6  0582.0  9643.9  
0448.3  0565.5  9655.2  
0371.7  0648.4  9668.2  
0433.0  0631.8  9680.8  
0517.3  0615.2  9693.1  
0548.0  0565.5  9704.4  
0440.6  0548.9  9715.4  
0356.4  0466.0  9724.7  
0548.0  0499.1  9734.7  
0694.1  0515.7  9745.0  
0748.1  0349.9  9752.0  
0724.9  0349.9  9759.0  
0817.5  0217.2  9763.3  
0701.8  0184.0  9767.0  
0594.1  0167.4  9770.4  
0471.3  0051.4  9771.4  
0918.0  0167.4  9774.8  
0287.5  -0180.7 9771.1  
0272.2  0117.7  9773.5  
0794.3  0084.5  9775.2  
-0278.3 0051.4  9776.2  
0272.2  0200.6  9780.2  
1182.3  0150.9  9783.2  
0302.8  0067.9  9784.6  
1331.1  0184.0  9788.3  
0624.9  0150.9  9791.3  
0341.0  -0048.0 9790.3  
0972.2  0117.7  9792.7  
0540.4  0018.2  9793.1  
-0354.8 0018.2  9793.4  
0165.1  0200.6  9797.4  
0172.7  0184.0  9801.1  
-0079.4 0300.1  9807.1  
0256.9  0366.5  9814.5  
0218.6  0333.3  9821.1  
0356.4  0399.6  9829.1  
0440.6  0333.3  9835.8  
0256.9  0316.7  9842.1  
0440.6  0233.8  9846.8  
0180.4  0250.4  9851.8  
0188.0  0316.7  9858.1  
0035.1  0217.2  9862.5  
-0209.4 0283.5  9868.2  
-0255.3 0283.5  9873.8  
-0087.1 0399.6  9881.8  
-0186.5 0449.4  9890.8  
0027.5  0416.2  9899.1  
0203.3  0466.0  9908.4  
-0110.0 0316.7  9914.8  
-0446.8 0366.5  9922.1  
-0485.1 0399.6  9930.1  
-0584.9 0366.5  9937.4  
-0485.1 0499.1  9947.4  
-0523.5 0432.8  9956.1  
-0554.2 0449.4  9965.1  
-0469.8 0532.3  9975.7  
-0408.4 0482.5  9985.4  
-0354.8 0466.0  9994.7  
-0408.4 0416.2  0003.0  
-0285.9 0399.6  0011.0  
-0408.4 0266.9  0016.3  
-0531.2 0316.7  0022.7  
-0584.9 0316.7  0029.0  
-0600.3 0333.3  0035.7  
-0669.5 0316.7  0042.0  
-0654.1 0333.3  0048.7  
-0715.7 0349.9  0055.7  
-0546.5 0349.9  0062.7  
-0569.5 0349.9  0069.7  
-0546.5 0383.0  0077.3  
-0638.7 0266.9  0082.7  
-0623.3 0333.3  0089.4  
-0746.5 0250.4  0094.4  
-0708.0 0266.9  0099.7  
-0846.8 0200.6  0103.7  
-0777.4 0200.6  0107.7  
-0978.5 0250.4  0112.7  
-0102.4 0217.2  0117.1  
-2155.3 0051.4  0118.1  
-0485.1 0383.0  0125.8  
-1749.8 0217.2  0130.1  
-0048.9 0333.3  0136.8  
-0877.8 0250.4  0141.8  
-0354.8 0349.9  0148.8  
-0962.9 0184.0  0152.5  
-0692.6 0300.1  0158.5  
-0924.2 0333.3  0165.1  
-0508.1 0416.2  0173.5  
-0731.1 0366.5  0180.8  
-0715.7 0399.6  0188.8  
-0577.2 0466.0  0198.1  
-0577.2 0416.2  0206.4  
-0955.2 0449.4  0215.4  
-0102.4 0582.0  0227.1  
-0584.9 0349.9  0234.1  
-0792.8 0383.0  0241.7  
-0731.1 0333.3  0248.4  
-0823.7 0300.1  0254.4  
-1165.2 0300.1  0260.4  
-1353.1 0283.5  0266.1  
-0761.9 0399.6  0274.1  
-2163.6 0134.3  0276.7  
-2016.3 0349.9  0283.7  
-0584.9 0615.2  0296.0  
-3759.8 0383.0  0303.7  
1057.7  0930.3  0322.3  
-1384.6 0399.6  0330.3  
-0561.9 0598.6  0342.3  
-1126.2 0432.8  0350.9  
-0870.0 0432.8  0359.6  
-0947.4 0532.3  0370.2  
-0901.0 0532.3  0380.9  
-1204.2 0532.3  0391.5  
-1102.8 0548.9  0402.5  
-1165.2 0681.5  0416.2  
-1243.3 0764.5  0431.4  
-0994.0 0830.8  0448.1  
-0870.0 0864.0  0465.3  
-0754.2 0764.5  0480.6  
-1071.7 0797.6  0496.6  
-1095.0 0830.8  0513.2  
-1040.6 0880.5  0530.8  
-0531.2 0930.3  0549.4  
-1251.1 0747.9  0564.4  
-1479.2 0814.2  0580.7  
-1345.3 0814.2  0596.9  
-1204.2 0864.0  0614.2  
-1376.7 0830.8  0630.8  
-1149.6 0897.1  0648.8  
-1079.4 0946.9  0667.7  
-1110.6 0797.6  0683.7  
-0970.7 0847.4  0700.6  
-0846.8 0764.5  0715.9  
-0692.6 0698.1  0729.9  
-0538.8 0565.5  0741.2  
-0777.4 0532.3  0751.8  
-0638.7 0499.1  0761.8  
-0831.4 0366.5  0769.2  
-1063.9 0399.6  0777.1  
-0823.7 0366.5  0784.5  
-0823.7 0466.0  0793.8  
-0469.8 0532.3  0804.4  
-0354.8 0432.8  0813.1  
-0561.9 0399.6  0821.1  
-0347.2 0399.6  0829.1  
-0293.6 0399.6  0837.1  
-0125.3 0416.2  0845.4  
-0255.3 0333.3  0852.1  
-0247.7 0416.2  0860.4  
-0133.0 0333.3  0867.1  
-0247.7 0333.3  0873.7  
-0217.1 0383.0  0881.4  
-0224.7 0333.3  0888.1  
-0171.2 0383.0  0895.7  
-0263.0 0333.3  0902.4  
-0240.0 0366.5  0909.7  
-0240.0 0333.3  0916.4  
-0201.8 0300.1  0922.4  
-0148.2 0366.5  0929.7  
-0025.9 0349.9  0936.7  
0126.8  0349.9  0943.7  
0256.9  0233.8  0948.4  
0188.0  0250.4  0953.4  
0318.1  0217.2  0957.7  
0394.7  0200.6  0961.8  
0525.0  0167.4  0965.1  
0394.7  0067.9  0966.5  
0486.6  0167.4  0969.8  
0348.7  0067.9  0971.2  
0256.9  0167.4  0974.5  
0142.1  0117.7  0976.9  
0249.2  0134.3  0979.6  
0333.4  0233.8  0984.3  
0433.0  0134.3  0986.9  
0318.1  0167.4  0990.3  
0295.1  0167.4  0993.6  
0333.4  0217.2  0998.0  
0425.3  0250.4  1003.0  
0479.0  0233.8  1007.7  
0517.3  0283.5  1013.3  
0586.5  0217.2  1017.7  
0980.0  0217.2  1022.0  
0463.6  0167.4  1025.4  
1073.2  0184.0  1029.1  
1011.0  0150.9  1032.1  
0609.5  0001.6  1032.1  
0887.1  0067.9  1033.5  
0856.1  0018.2  1033.8  
0601.8  0001.6  1033.9  
0902.5  0101.1  1035.9  
0794.3  0001.6  1035.9  
0724.9  0117.7  1038.3  
0694.1  0067.9  1039.6  
0648.0  0150.9  1042.7  
0740.4  0200.6  1046.7  
0709.5  0184.0  1050.4  
0724.9  0283.5  1056.0  
0724.9  0217.2  1060.4  
0709.5  0333.3  1067.0  
0802.1  0300.1  1073.0  
0879.3  0349.9  1080.0  
0840.7  0349.9  1087.0  
0918.0  0300.1  1093.0  
1104.3  0349.9  1100.0  
1151.1  0250.4  1105.1  
1182.3  0250.4  1110.1  
1409.8  0217.2  1114.4  
1362.6  0051.4  1115.4  
1472.9  0117.7  1117.8  
1472.9  0001.6  1117.8  
1394.0  -0048.0 1116.9  
1425.6  -0048.0 1115.9  
1213.6  -0064.6 1114.6  
1409.8  0018.2  1115.0  
1346.8  -0081.2 1113.3  
1433.4  0001.6  1113.4  
1339.0  -0048.0 1112.4  
1401.9  -0014.9 1112.1  
1504.6  0051.4  1113.1  
1496.6  -0014.9 1112.8  
1409.8  0051.4  1113.9  
1394.0  0018.2  1114.2  
1480.8  0117.7  1116.6  
1504.6  0034.8  1117.3  
1528.3  0101.1  1119.3  
1695.4  0117.7  1121.7  
1639.5  0051.4  1122.7  
1623.6  0117.7  1125.1  
1743.4  0018.2  1125.4  
1687.4  0034.8  1126.1  
1743.4  0067.9  1127.5  
1607.7  0051.4  1128.5  
1647.5  0067.9  1129.9  
1591.8  0018.2  1130.2  
1433.4  0051.4  1131.3  
1599.7  0051.4  1132.3  
1496.6  0167.4  1135.6  
1504.6  0184.0  1139.3  
1544.2  0167.4  1142.7  
1647.5  0266.9  1148.0  
1488.7  0217.2  1152.4  
1409.8  0283.5  1158.0  
1520.4  0383.0  1165.7  
1528.3  0416.2  1174.0  
1583.8  0466.0  1183.3  
1520.4  0383.0  1191.0  
1727.4  0449.4  1200.0  
1775.5  0482.5  1209.6  
1839.8  0449.4  1218.6  
1961.0  0482.5  1228.3  
1944.8  0333.3  1235.0  
1839.8  0349.9  1241.9  
1880.1  0283.5  1247.6  
2009.8  0316.7  1254.0  
1839.8  0300.1  1260.0  
1512.5  0250.4  1265.0  
1928.6  0316.7  1271.3  
1815.6  0266.9  1276.6  
1872.0  0266.9  1282.0  
1823.7  0200.6  1286.0  
2050.5  0233.8  1290.7  
1920.5  0217.2  1295.0  
2001.7  0184.0  1298.7  
1952.9  0233.8  1303.4  
1855.9  0167.4  1306.7  
2042.4  0233.8  1311.4  
2017.9  0233.8  1316.1  
2132.4  0250.4  1321.1  
2256.0  0283.5  1326.8  
2107.8  0184.0  1330.4  
2247.7  0250.4  1335.4  
2314.0  0200.6  1339.5  
2422.5  0233.8  1344.1  
2659.4  0283.5  1349.8  
2650.9  0150.9  1352.8  
2447.7  0217.2  1357.2  
2702.2  0167.4  1360.5  
2565.8  0150.9  1363.5  
2728.0  0200.6  1367.5  
2693.7  0134.3  1370.2  
2506.6  0233.8  1374.9  
2840.4  0217.2  1379.3  
2314.0  0200.6  1383.3  
2058.7  0482.5  1392.9  
3694.5  0449.4  1401.9  
2017.9  0233.8  1406.6  
3800.5  0349.9  1413.6  
2771.1  0233.8  1418.3  
4148.3  0233.8  1422.9  
1839.8  0001.6  1423.0  
3284.5  0283.5  1428.6  
2840.4  0034.8  1429.3  
2642.3  0134.3  1432.0  
2892.6  0150.9  1435.0  
2989.1  0167.4  1438.4  
3185.0  0051.4  1439.4  
3015.6  0101.1  1441.4  
3357.6  0167.4  1444.8  
2953.9  -0064.6 1443.5  
3033.3  0018.2  1443.9  
3095.5  -0031.5 1443.2  
2831.7  -0048.0 1442.3  
2280.8  0034.8  1443.0  
3086.6  0167.4  1446.3  
3212.0  0233.8  1451.0  
3487.0  0184.0  1454.7  
3675.4  0250.4  1459.7  
3957.3  0233.8  1464.4  
3599.5  0167.4  1467.7  
6747.2  0250.4  1472.7  
3459.1  -0180.7 1469.1  
6019.6  0018.2  1469.5  
3552.4  -0396.3 1461.5  
3646.9  -0280.2 1455.9  
3176.0  -0313.4 1449.7  
2918.9  -0180.7 1446.0  
2883.9  -0164.1 1442.8  
2702.2  -0131.0 1440.1  
3284.5  0067.9  1441.5  
3618.4  0001.6  1441.5  
3685.0  0001.6  1441.6  
4261.5  -0014.9 1441.3  
5753.7  -0180.7 1437.6  
3524.3  -0446.1 1428.7  
3543.1  -0479.2 1419.1  
3800.5  -0429.5 1410.5  
3221.1  -0396.3 1402.6  
3095.5  -0346.6 1395.7  
2927.6  -0263.6 1390.4  
2980.3  -0313.4 1384.1  
4017.1  -0114.4 1381.9  
5039.1  0001.6  1381.9  
3403.6  -0263.6 1376.6  
4570.4  -0014.9 1376.3  
3515.0  -0280.2 1370.7  
5753.7  -0131.0 1368.1  
1823.7  -0479.2 1358.5  
4505.2  -0064.6 1357.2  
2971.5  -0230.5 1352.6  
3140.1  -0048.0 1351.6  
4148.3  0134.3  1354.3  
3752.1  -0097.8 1352.4  
3561.8  -0064.6 1351.1  
3385.1  -0097.8 1349.1  
3967.2  0001.6  1349.2  
3618.4  -0048.0 1348.2  
3158.1  -0147.5 1345.2  
3487.0  -0081.2 1343.6  
3752.1  -0114.4 1341.3  
3618.4  -0131.0 1338.7  
3599.5  -0081.2 1337.1  
4037.1  -0131.0 1334.5  
4313.7  -0247.0 1329.5  
3723.3  -0412.9 1321.3  
2668.0  -0396.3 1313.3  
3627.9  -0379.7 1305.7  
2728.0  -0479.2 1296.1  
2608.3  -0280.2 1290.5  
3266.3  -0263.6 1285.3  
3042.2  -0197.3 1281.3  
3302.7  -0197.3 1277.4  
3194.0  -0197.3 1273.4  
2936.4  -0147.5 1270.5  
3487.0  -0048.0 1269.5  
3947.4  -0097.8 1267.6  
3713.7  -0164.1 1264.3  
3713.7  -0164.1 1261.0  
3646.9  -0197.3 1257.0  
3468.4  -0147.5 1254.1  
3449.8  -0147.5 1251.1  
3543.1  -0131.0 1248.5  
3487.0  -0081.2 1246.9  
3440.5  -0147.5 1243.9  
3571.2  -0097.8 1242.0  
3194.0  -0081.2 1240.4  
3571.2  -0014.9 1240.1  
3732.9  -0048.0 1239.1  
3158.1  -0131.0 1236.5  
3302.7  -0064.6 1235.2  
3059.9  -0081.2 1233.6  
2997.9  -0031.5 1232.9  
3059.9  0051.4  1234.0  
3149.1  0051.4  1235.0  
3024.4  0134.3  1237.7  
3140.1  0101.1  1239.7  
3140.1  0167.4  1243.0  
2971.5  0134.3  1245.7  
3618.4  0134.3  1248.4  
3104.4  0084.5  1250.1  
3230.1  0018.2  1250.5  
2989.1  0034.8  1251.2  
3051.0  0018.2  1251.5  
2883.9  0067.9  1252.9  
2901.4  0117.7  1255.3  
2728.0  0018.2  1255.6  
2797.0  0067.9  1257.0  
2971.5  0001.6  1257.0  
2883.9  0067.9  1258.4  
2710.8  0051.4  1259.4  
2693.7  -0048.0 1258.4  
2625.3  0051.4  1259.5  
2702.2  0018.2  1259.8  
2540.4  0101.1  1261.9  
2719.4  0134.3  1264.5  
2405.7  0034.8  1265.2  
2892.6  0150.9  1268.3  
2962.7  0034.8  1269.0  
2745.2  0101.1  1271.0  
2805.7  0018.2  1271.3  
2980.3  -0014.9 1271.0  
2693.7  0001.6  1271.1  
2633.8  0018.2  1271.4  
2599.8  0018.2  1271.8  
2380.7  -0031.5 1271.2  
2498.2  0018.2  1271.5  
2414.1  -0031.5 1270.9  
2272.5  0018.2  1271.3  
2397.4  0034.8  1272.0  
2322.3  0018.2  1272.3  
2264.2  0117.7  1274.7  
2272.5  0018.2  1275.1  
2116.0  0101.1  1277.1  
2001.7  0034.8  1277.8  
2107.8  0134.3  1280.5  
1993.5  0217.2  1284.8  
1920.5  0200.6  1288.8  
1936.7  0250.4  1293.8  
1815.6  0233.8  1298.5  
1855.9  0366.5  1305.8  
1928.6  0416.2  1314.2  
2001.7  0399.6  1322.2  
1904.3  0416.2  1330.5  
2083.2  0399.6  1338.5  
2124.2  0366.5  1345.8  
1961.0  0349.9  1352.8  
1896.3  0266.9  1358.1  
1823.7  0300.1  1364.1  
1815.6  0283.5  1369.8  
1727.4  0300.1  1375.8  
1872.0  0300.1  1381.8  
1872.0  0283.5  1387.5  
1888.2  0283.5  1393.2  
1815.6  0167.4  1396.5  
1880.1  0233.8  1401.2  
1599.7  0150.9  1404.2  
1560.0  0217.2  1408.6  
1719.4  0233.8  1413.2  
1520.4  0217.2  1417.6  
1695.4  0266.9  1422.9  
1615.7  0200.6  1426.9  
1783.5  0283.5  1432.6  
1751.4  0233.8  1437.3  
1727.4  0233.8  1441.9  
1783.5  0217.2  1446.3  
1775.5  0167.4  1449.6  
1888.2  0200.6  1453.7  
1727.4  0134.3  1456.3  
1719.4  0101.1  1458.4  
1615.7  0101.1  1460.4  
1536.2  0051.4  1461.4  
1639.5  0134.3  1464.1  
1560.0  0051.4  1465.1  
1575.9  0101.1  1467.2  
1465.0  0067.9  1468.5  
1496.6  0084.5  1470.2  
1560.0  0150.9  1473.2  
1457.1  0117.7  1475.6  
1394.0  0167.4  1478.9  
1457.1  0134.3  1481.6  
1401.9  0200.6  1485.6  
1520.4  0233.8  1490.3  
1433.4  0167.4  1493.7  
1496.6  0266.9  1499.0  
1472.9  0184.0  1502.7  
1465.0  0233.8  1507.4  
1623.6  0150.9  1510.4  
1504.6  0150.9  1513.4  
1276.2  0134.3  1516.1  
1003.3  0051.4  1517.1  
0956.7  0184.0  1520.8  
0956.7  0167.4  1524.1  
0933.5  0217.2  1528.5  
1042.1  0300.1  1534.5  
1151.1  0283.5  1540.2  
1284.0  0233.8  1544.8  
0980.0  0134.3  1547.5  
0794.3  0184.0  1551.2  
0802.1  0217.2  1555.5  
0863.9  0250.4  1560.6  
0794.3  0266.9  1565.9  
0724.9  0217.2  1570.2  
0778.9  0300.1  1576.2  
0832.9  0333.3  1582.9  
0887.1  0349.9  1589.9  
0802.1  0349.9  1596.9  
0717.2  0266.9  1602.2  
0732.6  0333.3  1608.9  
0848.4  0266.9  1614.3  
0617.2  0316.7  1620.6  
0640.3  0283.5  1626.3  
0740.4  0333.3  1632.9  
0663.3  0316.7  1639.3  
0532.7  0266.9  1644.6  
0594.1  0333.3  1651.3  
0540.4  0283.5  1656.9  
0563.4  0333.3  1663.6  
0517.3  0383.0  1671.3  
0632.6  0316.7  1677.6  
0671.0  0333.3  1684.3  
0617.2  0300.1  1690.3  
0617.2  0283.5  1695.9  
0624.9  0233.8  1700.6  
0748.1  0250.4  1705.6  
0771.2  0217.2  1710.0  
0632.6  0167.4  1713.3  
0686.4  0167.4  1716.7  
0617.2  0101.1  1718.7  
0563.4  0134.3  1721.4  
0425.3  0134.3  1724.1  
0532.7  0167.4  1727.4  
0540.4  0184.0  1731.1  
0532.7  0150.9  1734.1  
0525.0  0184.0  1737.8  
0586.5  0051.4  1738.8  
0479.0  0150.9  1741.9  
0555.7  0184.0  1745.5  
0532.7  0101.1  1747.6  
0517.3  0117.7  1749.9  
0486.6  0018.2  1750.3  
0555.7  0101.1  1752.3  
0548.0  0084.5  1754.0  
0609.5  0051.4  1755.0  
0548.0  0001.6  1755.1  
0486.6  -0064.6 1753.8  
0463.6  -0097.8 1751.8  
0287.5  -0097.8 1749.8  
0279.8  -0097.8 1747.9  
0096.3  -0114.4 1745.6  
